# x numerical_u exact_u numerical_du exact_du
0.0939200243225 0.0937820110823 0.093782007574 0.995592755297 0.995592755626
0.0943935057428 0.0942533952418 0.0942533917161 0.995548239659 0.995548239991
0.094866987163 0.0947247582712 0.094724754728 0.995503500834 0.99550350117
0.0953404685833 0.0951961000647 0.0951960965041 0.995458538833 0.995458539172
0.0958139500035 0.0956674205167 0.0956674169386 0.995413353665 0.995413354007
0.0962874314238 0.0961387195216 0.0961387159261 0.99536794534 0.995367945686
0.0967609128441 0.0966099969736 0.0966099933606 0.99532231387 0.995322314219
0.0972343942643 0.0970812527672 0.0970812491367 0.995276459263 0.995276459616
0.0977078756846 0.0975524867966 0.0975524831487 0.995230381531 0.995230381887
0.0981813571048 0.0980236989562 0.0980236952909 0.995184080683 0.995184081043
0.0986548385251 0.0984948891405 0.0984948854577 0.995137556731 0.995137557094
0.0991283199454 0.0989660572437 0.0989660535435 0.995090809683 0.99509081005
0.0996018013656 0.0994372031602 0.0994371994426 0.995043839552 0.995043839922
0.100075282786 0.0999083267844 0.0999083230494 0.994996646347 0.994996646721
0.100548764206 0.100379428011 0.100379424258 0.994949230079 0.994949230456
0.101022245626 0.100850506733 0.100850502964 0.994901590759 0.99490159114
0.101495727047 0.101321562847 0.10132155906 0.994853728397 0.994853728781
0.101969208467 0.101792596246 0.101792592441 0.994805643004 0.994805643392
0.102442689887 0.102263606825 0.102263603002 0.994757334591 0.994757334982
0.102916171307 0.102734594477 0.102734590638 0.994708803168 0.994708803563
0.103389652728 0.103205559098 0.103205555241 0.994660048747 0.994660049146
0.103863134148 0.103676500582 0.103676496708 0.994611071339 0.994611071741
0.104336615568 0.104147418824 0.104147414932 0.994561870954 0.99456187136
0.104810096988 0.104618313717 0.104618309808 0.994512447603 0.994512448013
0.105283578409 0.105089185156 0.105089181229 0.994462801298 0.994462801712
0.105757059829 0.105560033036 0.105560029092 0.99441293205 0.994412932467
0.106230541249 0.106030857251 0.106030853289 0.99436283987 0.994362840291
0.106704022669 0.106501657695 0.106501653716 0.994312524768 0.994312525193
0.10717750409 0.106972434264 0.106972430267 0.994261986757 0.994261987186
0.10765098551 0.10744318685 0.107443182837 0.994211225848 0.99421122628
0.10812446693 0.10791391535 0.107913911319 0.994160242052 0.994160242488
0.108597948351 0.108384619657 0.108384615609 0.99410903538 0.99410903582
0.109071429771 0.108855299666 0.1088552956 0.994057605845 0.994057606288
0.109544911191 0.109325955271 0.109325951188 0.994005953456 0.994005953904
0.110018392611 0.109796586367 0.109796582267 0.993954078227 0.993954078679
0.110491874032 0.110267192848 0.110267188731 0.993901980169 0.993901980625
0.110965355452 0.11073777461 0.110737770474 0.993849659293 0.993849659753
0.111438836872 0.111208331545 0.111208327392 0.993797115612 0.993797116075
0.111912318292 0.111678863549 0.111678859379 0.993744349136 0.993744349603
0.112385799713 0.112149370516 0.112149366329 0.993691359878 0.993691360349
0.112859281133 0.112619852342 0.112619848137 0.993638147849 0.993638148324
0.113332762553 0.113090308919 0.113090304697 0.993584713063 0.993584713542
0.113806243973 0.113560740144 0.113560735905 0.993531055529 0.993531056012
0.114279725394 0.11403114591 0.114031141653 0.993477175261 0.993477175749
0.114753206814 0.114501526112 0.114501521838 0.993423072271 0.993423072762
0.115226688234 0.114971880644 0.114971876353 0.993368746571 0.993368747066
0.115700169654 0.115442209402 0.115442205093 0.993314198173 0.993314198672
0.116173651075 0.115912512279 0.115912507953 0.993259427089 0.993259427592
0.116647132495 0.11638278917 0.116382784827 0.993204433331 0.993204433838
0.117120613915 0.11685303997 0.11685303561 0.993149216912 0.993149217423
0.117594095335 0.117323264574 0.117323260196 0.993093777844 0.99309377836
0.118067576756 0.117793462875 0.11779345848 0.99303811614 0.99303811666
0.118541058176 0.118263634769 0.118263630356 0.992982231812 0.992982232336
0.119014539596 0.11873378015 0.11873377572 0.992926124873 0.992926125401
0.119488021016 0.119203898913 0.119203894465 0.992869795334 0.992869795867
0.119961502437 0.119673990952 0.119673986487 0.99281324321 0.992813243746
0.120434983857 0.120144056161 0.12014405168 0.992756468512 0.992756469053
0.120908465277 0.120614094437 0.120614089938 0.992699471253 0.992699471798
0.121381946698 0.121084105673 0.121084101156 0.992642251446 0.992642251996
0.121855428118 0.121554089763 0.121554085229 0.992584809105 0.992584809658
0.122328909538 0.122024046603 0.122024042052 0.99252714424 0.992527144798
0.122802390958 0.122493976087 0.122493971518 0.992469256867 0.992469257429
0.123275872379 0.122963878109 0.122963873524 0.992411146997 0.992411147563
